Date,Close,Volume,Open,High,Low
09/27/2018,$61.504,36688800,$62.58,$62.992,$61.382
09/28/2018,$52.954,167986450,$54.052,$55.6,$52.111
10/01/2018,$62.14,108571050,$61.154,$62.288,$60.21
10/02/2018,$60.204,58498450,$62.79,$63.368,$59.83
10/03/2018,$58.96,39911360,$60.666,$60.92,$58.314
10/04/2018,$56.366,48194425,$58.79,$58.8,$55.534
10/05/2018,$52.39,89503550,$54.93,$54.976,$52
10/08/2018,$50.112,66855900,$52.904,$53.552,$49.8
10/09/2018,$52.56,60188900,$51.05,$53.354,$50.66
10/10/2018,$51.376,63907800,$52.922,$53.102,$49.554
10/11/2018,$50.446,40640920,$51.506,$52.45,$49.806
10/12/2018,$51.756,35946285,$52.2,$52.398,$50.402
10/15/2018,$51.918,30945130,$51.812,$52.656,$50.9073
10/16/2018,$55.318,47505600,$53.14,$55.475,$52.448
10/17/2018,$54.356,43184745,$56.48,$56.54,$53.1606
10/18/2018,$52.782,27009355,$53.858,$54.2,$52.6
10/19/2018,$52,46723820,$53.478,$53.932,$50.7
10/22/2018,$52.19,27974275,$52.136,$52.372,$50.518
10/23/2018,$58.828,94781050,$52.774,$59.586,$52.42
10/24/2018,$57.7,96752250,$60.21,$60.888,$57.146
10/25/2018,$62.972,103858350,$63.444,$64.2,$60.202
10/26/2018,$66.18,136901100,$61.65,$67.98,$61.33
10/29/2018,$66.97,72275750,$67.494,$69.432,$65.3
10/30/2018,$65.98,45545600,$65.678,$67.58,$64.452
10/31/2018,$67.464,38004200,$66.508,$68.4,$65.82
11/01/2018,$68.856,39904730,$67.652,$69.568,$66.945
11/02/2018,$69.282,38999600,$68.748,$69.84,$68.182
11/05/2018,$68.28,39104225,$68.1,$68.791,$66.028
11/06/2018,$68.212,33759650,$67.814,$69.76,$67.218
11/07/2018,$69.632,36833530,$68.668,$70.236,$68.16
11/08/2018,$70.28,35401015,$69.7,$71.5151,$69.688
11/09/2018,$70.102,25467280,$69.8,$70.8,$69.046
11/12/2018,$66.256,34584825,$69.674,$69.956,$66.068
11/13/2018,$67.746,27113780,$66.632,$68.94,$66.44
11/14/2018,$68.8,25160415,$68.54,$69.422,$67.43
11/15/2018,$69.688,23000650,$68.466,$69.716,$67.808
11/16/2018,$70.862,35972290,$69.038,$71.14,$69.024
11/19/2018,$70.694,48492795,$71.268,$73.35,$70.576
11/20/2018,$69.498,39956265,$68.35,$69.96,$66.71
11/21/2018,$67.638,23386945,$70.4,$70.62,$67.4799
11/23/2018,$65.166,21013210,$66.869,$67.5,$65.11
11/26/2018,$69.2,39865595,$65,$69.244,$65
11/27/2018,$68.784,31735020,$68.01,$69.392,$67.1
11/28/2018,$69.574,20570190,$69.198,$69.656,$68.442
11/29/2018,$68.234,15380130,$69.4,$69.5,$67.91
11/30/2018,$70.096,28105520,$68.366,$70.32,$67.653
12/03/2018,$71.698,41479215,$72,$73.2,$70.4
12/04/2018,$71.94,42151065,$71.21,$73.736,$70.4
12/06/2018,$72.612,39143445,$71.202,$73.476,$70.152
12/07/2018,$71.593,57421750,$73.8,$75.898,$71.53
12/10/2018,$73.03,32876705,$72,$73.196,$70.624
12/11/2018,$73.352,31492360,$73.982,$74.4338,$72.046
12/12/2018,$73.32,25098625,$73.884,$74.382,$73.032
12/13/2018,$75.358,36740840,$74.03,$75.488,$73.35
12/14/2018,$73.142,31638125,$75,$75.574,$72.866
12/17/2018,$69.684,38324160,$72.4,$73.14,$68.776
12/18/2018,$67.406,35424435,$70.108,$70.31,$66.738
12/19/2018,$66.594,41281870,$67.52,$69.402,$65.948
12/20/2018,$63.076,45246945,$65.4108,$66.058,$62.3738
12/21/2018,$63.954,39986095,$63.48,$64.694,$62.488
12/24/2018,$59.078,27799565,$62.7,$62.9,$59.039
12/26/2018,$65.218,40715510,$60,$65.394,$58.818
12/27/2018,$63.226,42836925,$63.968,$64.4343,$60.3
12/28/2018,$66.774,49593885,$64.62,$67.248,$63.682
12/31/2018,$66.56,31471490,$67.558,$67.842,$65.052
01/02/2019,$62.024,58056350,$61.22,$63.026,$59.76
01/03/2019,$60.072,34742885,$61.4,$61.88,$59.476
01/04/2019,$63.538,36913775,$61.2,$63.6,$60.546
01/07/2019,$66.992,37711690,$64.344,$67.348,$63.5502
01/08/2019,$67.07,34972135,$68.392,$68.802,$65.404
01/09/2019,$67.706,27133090,$67.1,$68.7005,$66.294
01/10/2019,$68.994,30248105,$66.88,$69.078,$66.358
01/11/2019,$69.452,25175390,$68.418,$69.682,$67.754
01/14/2019,$66.88,26163450,$68.476,$68.5,$66.8
01/15/2019,$68.886,30239450,$67,$69.76,$66.9
01/16/2019,$69.21,23386135,$68.956,$70.4,$68.7
01/17/2019,$69.462,18305810,$69.242,$70.3,$68.83
01/18/2019,$60.452,120396300,$64.6,$65.4259,$59.946
01/22/2019,$59.784,60260650,$60.964,$61.6,$59.1
01/23/2019,$57.518,62565400,$58.5,$58.9,$56.338
01/24/2019,$58.302,39954555,$56.606,$58.736,$55.8566
01/25/2019,$59.408,35513905,$58.878,$59.7039,$57.91
01/28/2019,$59.276,32047385,$58.582,$59.492,$57.55
01/29/2019,$59.492,23014665,$59.054,$59.7113,$58.36
01/30/2019,$61.754,52970200,$60.09,$61.8,$59.698
01/31/2019,$61.404,62725950,$60.2,$62.3127,$58.8
02/01/2019,$62.442,36318090,$61.084,$63.22,$60.7
02/04/2019,$62.578,36720380,$62.596,$63.06,$60.376
02/05/2019,$64.27,33673695,$62.498,$64.488,$62.4499
02/06/2019,$63.444,25156840,$63.918,$64.848,$63.1248
02/07/2019,$61.502,32559150,$62.66,$62.94,$60.6
02/08/2019,$61.16,29175390,$61.366,$61.489,$59.7
02/11/2019,$62.568,35570060,$62.32,$63.72,$62.1
02/12/2019,$62.362,27427095,$63.24,$63.638,$61.924
02/13/2019,$61.634,25651990,$62.47,$62.55,$61.114
02/14/2019,$60.754,25954435,$60.676,$61.354,$60.2
02/15/2019,$61.576,19479075,$60.9,$61.6,$60.78
02/19/2019,$61.128,20602600,$61.312,$62.3088,$61.094
02/20/2019,$60.512,35664845,$60.882,$61.26,$59.8
02/21/2019,$58.246,44404150,$60.362,$60.648,$58.1
02/22/2019,$58.942,28656900,$58.898,$59.3,$58.42
02/25/2019,$59.754,31068505,$59.582,$60.5809,$59.4001
02/26/2019,$59.572,42858045,$58.444,$60.402,$57.754
02/27/2019,$62.948,55720500,$60.356,$63.259,$60.11
02/28/2019,$63.976,48331120,$63.784,$64,$62.162
03/01/2019,$58.958,114243750,$61.388,$61.426,$58.38
03/04/2019,$57.072,85344450,$59.624,$59.8,$56.556
03/05/2019,$55.308,93649000,$56.4,$56.8,$54.02
03/06/2019,$55.248,51596850,$55.296,$56.3012,$54.878
03/07/2019,$55.318,47053485,$55.768,$56.94,$54.85
03/08/2019,$56.828,44028860,$55.382,$57.118,$55.178
03/11/2019,$58.184,36861490,$56.704,$58.256,$56.1
03/12/2019,$56.672,37440185,$57.298,$57.614,$56.212
03/13/2019,$57.792,34089270,$56.78,$58.398,$56.54
03/14/2019,$57.992,35240690,$58.49,$59.078,$57.658
03/15/2019,$55.086,73786800,$56.702,$56.7449,$54.88
03/18/2019,$53.898,51324800,$55.2,$55.61,$53.46
03/19/2019,$53.494,58871650,$53.5,$54.66,$52.692
03/20/2019,$54.72,34409880,$53.938,$54.994,$53.26
03/21/2019,$54.804,29654625,$54.52,$55.29,$53.69
03/22/2019,$52.906,43609750,$54.516,$54.56,$52.8
03/25/2019,$52.084,51025400,$51.942,$52.636,$50.892
03/26/2019,$53.554,36709340,$52.888,$54.052,$52.886
03/27/2019,$54.966,43761920,$53.75,$55.074,$53.6368
03/28/2019,$55.724,33824605,$55.432,$56.066,$55.02
03/29/2019,$55.972,29901775,$55.74,$56.032,$54.9
04/01/2019,$57.836,40465670,$56.524,$57.84,$56.2562
04/02/2019,$57.176,27135920,$57.66,$57.888,$56.776
04/03/2019,$58.362,39583250,$57.464,$59.234,$57.434
04/04/2019,$53.556,118400850,$52.378,$54.24,$52.118
04/05/2019,$54.992,65113700,$53.972,$55.22,$53.222
04/08/2019,$54.64,51823000,$55.538,$56.232,$54.088
04/09/2019,$54.462,29466235,$54.33,$55,$53.922
04/10/2019,$55.212,35225170,$55.348,$55.676,$54.5785
04/11/2019,$53.684,48906470,$53.66,$54.1,$53.12
04/12/2019,$53.54,33676930,$54.044,$54.39,$53.366
04/15/2019,$53.276,50162450,$53.726,$53.776,$51.726
04/16/2019,$54.672,36332520,$53.15,$55,$52.944
04/17/2019,$54.246,25590055,$54.95,$54.958,$53.707
04/18/2019,$54.652,29307390,$54.246,$54.968,$53.95
04/22/2019,$52.55,60508450,$53.8,$53.936,$52.496
04/23/2019,$52.78,54546750,$52.03,$53.12,$51.15
04/24/2019,$51.732,48285305,$52.77,$53.064,$51.6
04/25/2019,$49.526,109116900,$51,$51.8,$49.214
04/26/2019,$47.028,110755800,$49.3,$49.336,$46.226
04/29/2019,$48.294,83433100,$47.172,$48.796,$46.434
04/30/2019,$47.738,47234825,$48.412,$48.842,$47.4
05/01/2019,$46.802,53521750,$47.77,$48,$46.3
05/02/2019,$48.82,90796700,$49.104,$49.426,$47.544
05/03/2019,$51.006,118533850,$48.772,$51.322,$48.698
05/06/2019,$51.068,54169700,$50.004,$51.67,$49.7
05/07/2019,$49.412,50657050,$51.36,$51.442,$49.02
05/08/2019,$48.968,30882200,$49.388,$50.1198,$48.84
05/09/2019,$48.396,33556910,$48.4,$48.736,$47.3887
05/10/2019,$47.904,35041680,$47.95,$48.398,$47.204
05/13/2019,$45.402,54174000,$46.402,$46.494,$44.9
05/14/2019,$46.462,36262060,$45.86,$46.9,$45.6
05/15/2019,$46.39,36479880,$45.864,$46.488,$45.05
05/16/2019,$45.666,37416365,$45.898,$46.2,$45.3
05/17/2019,$42.206,88933350,$44.392,$44.448,$41.784
05/20/2019,$41.072,102631000,$40.56,$41.2,$39.05
05/21/2019,$41.016,90019500,$39.552,$41.48,$39.208
05/22/2019,$38.546,93425950,$39.82,$40.788,$38.356
05/23/2019,$39.098,132735700,$38.868,$39.893,$37.244
05/24/2019,$38.126,70682850,$39.966,$39.996,$37.7501
05/28/2019,$37.74,51564500,$38.24,$39,$37.57
05/29/2019,$37.972,59843200,$37.42,$38.478,$37.008
05/30/2019,$37.644,39632375,$37.75,$38.451,$37.404
05/31/2019,$37.032,52033650,$37.02,$37.9841,$36.82
06/03/2019,$35.794,65322050,$37.102,$37.336,$35.3984
06/04/2019,$38.72,69037600,$36.22,$38.796,$35.922
06/05/2019,$39.318,67553800,$39.736,$40.2556,$38.3697
06/06/2019,$41.19,101210750,$40.888,$42.2,$40.36
06/07/2019,$40.9,80017650,$41,$42.1688,$40.6998
06/10/2019,$42.576,52925200,$42.05,$43.388,$41.802
06/11/2019,$43.42,58267700,$43.8288,$44.18,$42.7
06/12/2019,$41.852,75987700,$44.59,$44.676,$41.8
06/13/2019,$42.782,40841300,$42.076,$42.98,$41.5021
06/14/2019,$42.984,37167010,$42.25,$43.33,$42.08
06/17/2019,$45.006,61584000,$43.096,$45.4,$42.854
06/18/2019,$44.948,63578950,$45.744,$46.948,$44.512
06/19/2019,$45.286,32875675,$45.022,$45.554,$44.212
06/20/2019,$43.924,59317300,$44.6,$45.38,$43.27
06/21/2019,$44.372,41010390,$43.244,$44.436,$43.1
06/24/2019,$44.728,28753855,$44.648,$45.172,$44.204
06/25/2019,$43.952,30910355,$44.878,$45.068,$43.898
06/26/2019,$43.854,42536040,$44.062,$45.446,$43.62
06/27/2019,$44.568,31698550,$43.89,$44.58,$43.47
06/28/2019,$44.692,34256920,$44.198,$45.034,$44.16
07/01/2019,$45.434,41189820,$46.042,$46.6199,$45.256
07/02/2019,$44.91,46295135,$45.778,$45.83,$44.444
07/03/2019,$46.98,71005750,$47.878,$48.314,$46.902
07/05/2019,$46.62,35328690,$46.914,$47.09,$46.16
07/08/2019,$46.068,29402710,$46.248,$46.45,$45.732
07/09/2019,$46.012,30954175,$45.794,$46.2,$45.456
07/10/2019,$47.784,45728680,$46.83,$47.788,$46.628
07/11/2019,$47.72,37572150,$47.628,$48.3,$47.16
07/12/2019,$49.016,46002605,$47.95,$49.076,$47.942
07/15/2019,$50.7,55000450,$49.6,$50.884,$48.972
07/16/2019,$50.476,40744945,$49.86,$50.706,$49.5865
07/17/2019,$50.972,48823635,$51.134,$51.662,$50.67
07/18/2019,$50.708,23822415,$51.01,$51.15,$50.377
07/19/2019,$51.636,35242050,$51.138,$51.992,$50.924
07/22/2019,$51.136,34231365,$51.75,$52.431,$50.8382
07/23/2019,$52.034,25115605,$51.342,$52.096,$50.9
07/24/2019,$52.976,55364200,$51.834,$53.214,$51.632
07/25/2019,$45.764,112091250,$46.7,$46.9,$45.11
07/26/2019,$45.608,50138500,$45.384,$46.052,$44.45
07/29/2019,$47.154,46366655,$45.418,$47.188,$45.2065
07/30/2019,$48.452,40545070,$46.58,$48.672,$46.436
07/31/2019,$48.322,45891040,$48.6,$49.336,$47.33
08/01/2019,$46.77,41297580,$48.53,$48.902,$46.354
08/02/2019,$46.868,30682405,$46.27,$47.254,$45.846
08/05/2019,$45.664,35141395,$45.92,$46.2735,$45.155
08/06/2019,$46.15,27821000,$46.376,$46.5,$45.15
08/07/2019,$46.684,23882500,$45.3,$46.7138,$45.16
08/08/2019,$47.66,26371745,$46.89,$47.96,$46.53
08/09/2019,$47.002,19491220,$47.2108,$47.792,$46.762
08/12/2019,$45.802,23319685,$46.598,$47.154,$45.75
08/13/2019,$47,24344990,$45.762,$47.2,$45.51
08/14/2019,$43.924,47812955,$46.242,$46.3,$43.338
08/15/2019,$43.128,41159760,$44.172,$44.312,$42.31
08/16/2019,$43.988,26036880,$43.332,$44.448,$43.204
08/19/2019,$45.366,26558740,$44.842,$45.566,$44.34
08/20/2019,$45.172,20852635,$45.524,$45.818,$44.908
08/21/2019,$44.166,38998720,$44.402,$44.644,$43.52
08/22/2019,$44.43,32824820,$44.56,$45.08,$43.644
08/23/2019,$42.28,42798520,$43.994,$44.234,$42.2
08/26/2019,$43,25272070,$42.72,$43.004,$42.308
08/27/2019,$42.816,27103635,$43.148,$43.76,$42.406
08/28/2019,$43.118,16193125,$42.738,$43.45,$42.462
08/29/2019,$44.342,25915520,$43.8,$44.68,$43.6
08/30/2019,$45.122,46638875,$45.83,$46.488,$44.8426
09/03/2019,$45.002,26802730,$44.816,$45.79,$44.632
09/04/2019,$44.136,28843480,$45.378,$45.692,$43.841
09/05/2019,$45.916,37016610,$44.5,$45.96,$44.17
09/06/2019,$45.49,20946860,$45.44,$45.928,$45.034
09/09/2019,$46.358,24013345,$46,$46.752,$45.846
09/10/2019,$47.108,24418570,$46.16,$47.108,$45.788
09/11/2019,$49.42,50213900,$47.476,$49.6348,$47.2
09/12/2019,$49.174,42906050,$49.54,$50.7,$48.88
09/13/2019,$49.04,26565725,$49.392,$49.69,$48.973
09/16/2019,$48.562,23640480,$49.2,$49.486,$48.234
09/17/2019,$48.958,19734545,$48.494,$49.12,$48.074
09/18/2019,$48.698,21140515,$49,$49.6337,$48.474
09/19/2019,$49.32,24415675,$49.2,$49.588,$48.968
09/20/2019,$48.124,32531320,$49.298,$49.3892,$47.632
09/23/2019,$48.246,21958150,$48,$49.0359,$47.844
09/24/2019,$44.642,64705550,$48.304,$48.398,$44.522
09/25/2019,$45.74,47221430,$44.912,$45.796,$43.672
09/26/2019,$48.512,60393950,$46.132,$48.662,$45.48
09/27/2019,$48.426,55615900,$48.44,$49.742,$47.746
09/30/2019,$48.174,29730805,$48.6,$48.796,$47.2222
10/01/2019,$48.938,30981450,$48.3,$49.19,$47.826
10/02/2019,$48.626,31282740,$48.658,$48.93,$47.886
10/03/2019,$46.606,75688800,$46.372,$46.896,$44.856
10/04/2019,$46.286,40105900,$46.322,$46.956,$45.614
10/07/2019,$47.544,40434785,$45.96,$47.712,$45.71
10/08/2019,$48.01,43511690,$47.174,$48.788,$46.9
10/09/2019,$48.906,34675165,$48.264,$49.459,$48.13
10/10/2019,$48.948,31567085,$49.056,$49.856,$48.316
10/11/2019,$49.578,42440795,$49.43,$50.216,$49.362
10/14/2019,$51.392,51134300,$49.58,$51.71,$49.426
10/15/2019,$51.578,32397280,$51.54,$52,$50.824
10/16/2019,$51.95,33521515,$51.478,$52.42,$51.384
10/17/2019,$52.394,23895215,$52.5,$52.956,$52.034
10/18/2019,$51.39,28768330,$52.14,$52.56,$51.02
10/21/2019,$50.7,25540505,$51.666,$51.9,$50.036
10/22/2019,$51.116,23125475,$50.864,$51.666,$50.17
10/23/2019,$50.936,56080900,$50.9,$51.228,$50.27
10/24/2019,$59.936,149096150,$59.674,$60.986,$57.84
10/25/2019,$65.626,150030450,$59.544,$66,$59.222
10/28/2019,$65.542,94351450,$65.508,$68.168,$64.52
10/29/2019,$63.244,63421350,$63.998,$64.86,$62.95
10/30/2019,$63.002,48209050,$62.6,$63.758,$61.994
10/31/2019,$62.984,25334780,$62.62,$63.8,$62.6
11/01/2019,$62.662,31919645,$63.264,$63.296,$61.96
11/04/2019,$63.494,43935200,$62.96,$64.388,$61.852
11/05/2019,$63.444,34717085,$63.924,$64.702,$63.2236
11/06/2019,$65.316,39704660,$63.6,$65.344,$62.9
11/07/2019,$67.108,72336750,$65.828,$68.3,$65.604
11/08/2019,$67.428,30371105,$66.9,$67.492,$66.5
11/11/2019,$69.018,49968445,$68.79,$69.838,$68.4
11/12/2019,$69.986,36796915,$69.38,$70.074,$68.808
11/13/2019,$69.222,42339315,$71,$71.266,$69.036
11/14/2019,$69.87,32358515,$69.222,$70.768,$68.582
11/15/2019,$70.434,24062815,$70.128,$70.56,$69.672
11/18/2019,$69.998,22042525,$70.5834,$70.63,$69.22
11/19/2019,$71.904,38680390,$70.35,$71.998,$69.56
11/20/2019,$70.444,33669825,$72,$72.24,$69.914
11/21/2019,$70.966,30550065,$70.902,$72.168,$70.8008
11/22/2019,$66.608,84353200,$68.032,$68.2,$66
11/25/2019,$67.268,61728850,$68.864,$68.914,$66.892
11/26/2019,$65.784,39781195,$67.054,$67.1,$65.42
11/27/2019,$66.258,27817295,$66.224,$66.786,$65.714
11/29/2019,$65.988,12328145,$66.222,$66.252,$65.5
12/02/2019,$66.974,30409930,$65.88,$67.2765,$65.7374
12/03/2019,$67.24,33067380,$66.524,$67.582,$66.4372
12/04/2019,$66.606,27681275,$67.55,$67.572,$66.57
12/05/2019,$66.074,18684880,$66.566,$66.8845,$65.45
12/06/2019,$67.178,38094685,$67,$67.772,$66.954
12/09/2019,$67.906,45201085,$67.318,$68.89,$67.016
12/10/2019,$69.768,44199755,$67.992,$70.146,$67.862
12/11/2019,$70.54,34595810,$70.3753,$71.438,$70.218
12/12/2019,$71.936,38881055,$70.984,$72.548,$70.646
12/13/2019,$71.678,32871405,$72.21,$73.042,$70.928
12/16/2019,$76.3,91104700,$72.51,$76.722,$72.5
12/17/2019,$75.798,42518875,$75.798,$77.1,$75.18
12/18/2019,$78.63,70681950,$76.126,$79.044,$76.116
12/19/2019,$80.808,90601550,$79.464,$81.37,$79.3
12/20/2019,$81.118,73926050,$82.058,$82.6,$80.037
12/23/2019,$83.844,66664100,$82.356,$84.402,$82
12/24/2019,$85.05,40273600,$83.672,$85.094,$82.5375
12/26/2019,$86.188,53241450,$85.582,$86.696,$85.27
12/27/2019,$86.076,49784135,$87,$87.062,$85.222
12/30/2019,$82.94,63006350,$85.758,$85.8,$81.8518
12/31/2019,$83.666,51462300,$81,$84.258,$80.416
01/02/2020,$86.052,47791930,$84.9,$86.1391,$84.342
01/03/2020,$88.602,88973500,$88.1,$90.8,$87.384
01/06/2020,$90.308,50787500,$88.094,$90.312,$88
01/07/2020,$93.812,91045700,$92.28,$94.326,$90.671
01/08/2020,$98.428,155996950,$94.74,$99.698,$93.646
01/09/2020,$96.268,142315950,$99.42,$99.76,$94.574
01/10/2020,$95.63,64884150,$96.358,$96.988,$94.74
01/13/2020,$104.972,133172750,$98.7,$105.126,$98.4
01/14/2020,$107.584,145306900,$108.851,$109.482,$104.98
01/15/2020,$103.7,86844150,$105.952,$107.568,$103.3571
01/16/2020,$102.698,108683250,$98.75,$102.892,$98.434
01/17/2020,$102.1,68145350,$101.522,$103.134,$100.632
01/21/2020,$109.44,89017350,$106.05,$109.716,$105.682
01/22/2020,$113.912,156845150,$114.378,$118.9,$111.82
01/23/2020,$114.44,98255200,$112.85,$116.4,$111.1205
01/24/2020,$112.964,71768000,$114.126,$114.772,$110.852
01/27/2020,$111.604,68040350,$108.398,$112.888,$107.856
01/28/2020,$113.38,58942450,$113.698,$115.362,$111.616
01/29/2020,$116.198,91083350,$115.138,$117.96,$113.486
01/30/2020,$128.162,145028400,$126.484,$130.176,$123.6
01/31/2020,$130.114,78596350,$128,$130.6,$126.504
02/03/2020,$156,236167500,$134.738,$157.228,$134.704
02/04/2020,$177.412,304693800,$176.592,$193.798,$166.776
02/05/2020,$146.94,242119200,$164.652,$169.196,$140.8221
02/06/2020,$149.792,199403750,$139.984,$159.166,$137.4
02/07/2020,$149.614,85317600,$146.11,$153.95,$146
02/10/2020,$154.256,123445800,$160,$163.998,$150.48
02/11/2020,$154.876,58487350,$153.758,$156.7012,$151.6
02/12/2020,$153.458,60112350,$155.574,$157.95,$152.674
02/13/2020,$160.8,131446750,$148.368,$163.6,$147
02/14/2020,$160.006,78468550,$157.444,$162.594,$157.1
02/18/2020,$171.68,83491850,$168.32,$172,$166.472
02/19/2020,$183.484,127114800,$184.7,$188.956,$180.204
02/20/2020,$179.882,88174450,$182.39,$182.4,$171.988
02/21/2020,$180.2,71697250,$181.396,$182.612,$176.09
02/24/2020,$166.758,75960800,$167.8,$172.7,$164.44
02/25/2020,$159.982,86452400,$169.8,$171.32,$157.4
02/26/2020,$155.76,70769200,$156.5,$162.662,$155.222
02/27/2020,$135.8,121385800,$146,$147.954,$133.8
02/28/2020,$133.598,122820850,$125.94,$138.104,$122.304
03/02/2020,$148.724,100974950,$142.252,$148.738,$137.334
03/03/2020,$149.102,128920000,$161,$161.396,$143.2221
03/04/2020,$149.9,75244900,$152.7921,$153.304,$144.9469
03/05/2020,$144.908,54263300,$144.754,$149.15,$143.614
03/06/2020,$140.696,63314600,$138.0008,$141.4,$136.854
03/09/2020,$121.6,85368700,$121.078,$132.5996,$121
03/10/2020,$129.066,77972200,$131.886,$133.6,$121.6
03/11/2020,$126.846,67067950,$128.04,$130.716,$122.6
03/12/2020,$112.11,94545250,$116.178,$118.9,$109.25
03/13/2020,$109.324,113201250,$119,$121.514,$100.4
03/16/2020,$89.014,102447300,$93.8999,$98.974,$88.434
03/17/2020,$86.04,119972900,$88.002,$94.37,$79.2
03/18/2020,$72.244,118930800,$77.8,$80.972,$70.102
03/19/2020,$85.528,150977300,$74.9394,$90.4,$71.692
03/20/2020,$85.506,141427500,$87.64,$95.4,$85.158
03/23/2020,$86.858,82272750,$86.72,$88.4,$82.1
03/24/2020,$101,114475850,$95.46,$102.738,$94.8
03/25/2020,$107.85,106113750,$109.05,$111.4,$102.222
03/26/2020,$105.632,87110400,$109.478,$112,$102.45
03/27/2020,$102.872,71887050,$101,$105.16,$98.806
03/30/2020,$100.426,59990350,$102.052,$103.3294,$98.246
03/31/2020,$104.8,88857450,$100.25,$108.592,$99.4
04/01/2020,$96.312,66765900,$100.8,$102.791,$95.02
04/02/2020,$90.894,99292150,$96.206,$98.852,$89.28
04/03/2020,$96.002,112810400,$101.9,$103.098,$93.678
04/06/2020,$103.248,74509200,$102.24,$104.2,$99.592
04/07/2020,$109.09,89598900,$109,$113,$106.468
04/08/2020,$109.768,63280100,$110.84,$111.4416,$106.666
04/09/2020,$114.6,68250000,$112.418,$115.0364,$111.422
04/13/2020,$130.19,112377100,$118.032,$130.4,$116.106
04/14/2020,$141.978,152882550,$139.794,$148.376,$138.486
04/15/2020,$145.966,117885000,$148.4,$150.626,$142
04/16/2020,$149.042,103289300,$143.388,$151.89,$141.343
04/17/2020,$150.778,65641150,$154.456,$154.99,$149.532
04/20/2020,$149.272,73731850,$146.54,$153.114,$142.442
04/21/2020,$137.344,101045450,$146.024,$150.666,$134.758
04/22/2020,$146.422,71124150,$140.796,$146.8,$137.742
04/23/2020,$141.126,66183500,$145.52,$146.8,$140.626
04/24/2020,$145.03,66188050,$142.162,$146.146,$139.636
04/27/2020,$159.75,103407200,$147.522,$159.898,$147
04/28/2020,$153.824,76109800,$159.128,$161,$151.338
04/29/2020,$160.102,81079900,$158.034,$160.64,$156.632
04/30/2020,$156.376,142359250,$171.038,$173.964,$152.7
05/01/2020,$140.264,162659050,$151,$154.554,$136.608
05/04/2020,$152.238,96185450,$140.2,$152.4,$139.6
05/05/2020,$153.642,84958300,$157.958,$159.784,$152.436
05/06/2020,$156.516,55616150,$155.3,$157.96,$152.222
05/07/2020,$156.008,57638450,$155.442,$159.28,$154.47
05/08/2020,$163.884,80650450,$158.754,$164.8,$157.402
05/11/2020,$162.258,82598000,$158.102,$164.8,$157
05/12/2020,$161.882,79534550,$165.4,$168.658,$161.6
05/13/2020,$158.192,95327450,$164.166,$165.2,$152.66
05/14/2020,$160.666,68410950,$156,$160.672,$152.8
05/15/2020,$159.834,52592150,$158.07,$161.0097,$157.3104
05/18/2020,$162.726,58490500,$165.556,$166.944,$160.776
05/19/2020,$161.602,48182610,$163.034,$164.414,$161.216
05/20/2020,$163.112,36546355,$164.1,$165.2,$162.36
05/21/2020,$165.52,61272900,$163.2,$166.5,$159.2
05/22/2020,$163.376,49937375,$164.4348,$166.356,$162.4
05/26/2020,$163.774,40448680,$166.9,$166.92,$163.141
05/27/2020,$164.046,57747650,$164.172,$165.542,$157
05/28/2020,$161.162,36378870,$162.702,$164.95,$160.338
05/29/2020,$167,59062450,$161.75,$167,$160.842
06/01/2020,$179.62,75426500,$171.6,$179.8,$170.82
06/02/2020,$176.312,67828000,$178.94,$181.732,$174.2
06/03/2020,$176.592,39747345,$177.624,$179.588,$176.02
06/04/2020,$172.876,44438565,$177.976,$179.15,$171.688
06/05/2020,$177.132,39059585,$175.568,$177.304,$173.24
06/08/2020,$189.984,70873650,$183.8,$190,$181.832
06/09/2020,$188.134,56940750,$188.002,$190.888,$184.7862
06/10/2020,$205.01,92817050,$198.376,$205.496,$196.5
06/11/2020,$194.568,79582400,$198.04,$203.792,$194.4
06/12/2020,$187.056,83816850,$196,$197.596,$182.52
06/15/2020,$198.18,78485900,$183.558,$199.768,$181.7
06/16/2020,$196.426,70255400,$202.37,$202.576,$192.478
06/17/2020,$198.358,49454000,$197.542,$201,$196.5142
06/18/2020,$200.792,48759680,$200.6,$203.84,$198.8942
06/19/2020,$200.18,43398745,$202.556,$203.194,$198.268
06/22/2020,$198.864,31811750,$199.99,$201.776,$198.004
06/23/2020,$200.356,31826355,$199.776,$202.4,$198.802
06/24/2020,$192.17,54797950,$198.822,$200.1769,$190.6283
06/25/2020,$197.196,46272745,$190.854,$197.196,$187.43
06/26/2020,$191.948,44274540,$198.956,$199,$190.974
06/29/2020,$201.87,45132020,$193.802,$202,$189.704
06/30/2020,$215.962,84592500,$201.3,$217.538,$200.746
07/01/2020,$223.926,66634500,$216.6,$227.066,$216.1
07/02/2020,$241.732,86250600,$244.296,$245.6,$237.12
07/06/2020,$274.316,102849300,$255.338,$275.558,$253.2088
07/07/2020,$277.972,107448300,$281.002,$285.9,$267.342
07/08/2020,$273.176,81556550,$281,$283.452,$262.268
07/09/2020,$278.856,58588000,$279.398,$281.712,$270.256
07/10/2020,$308.93,116687750,$279.2,$309.783,$275.202
07/13/2020,$299.412,194926800,$331.8,$358.998,$294.222
07/14/2020,$303.36,117090700,$311.2,$318,$286.2
07/15/2020,$309.202,81839150,$308.6,$310,$291.4
